# (c) Die Bundeswahlleiterin, Statistische Ämter des Bundes und der Länder, Wiesbaden 2024;;;;;;;;;;;;;;;;
# Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 21. Deutschen Bundestag (gemäß 27. Gesetz zur Änderung des Bundeswahlgesetzes vom 07.03.2024 (BGBl. 2024 I Nr. 91) und Bekanntmachung zur Wahlkreiseinteilung vom 27.12.2024 (BGBl. 2024 I Nr. 437));;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 30.11.2024;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
155;Bautzen I;14;6;25;0000;630;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Wilthen, Stadt;;;;02681;
155;Bautzen I;14;6;25;0000;640;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Wittichenau / Kulow, Stadt;;;;02997;
155;Bautzen I;14;6;25;5207;040;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Bischofswerda;Bischofswerda, Stadt;;;;01877;
155;Bautzen I;14;6;25;5207;510;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Bischofswerda;Rammenau;;;;01877;
155;Bautzen I;14;6;25;5211;140;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Großharthau;Frankenthal;;;;01909;
155;Bautzen I;14;6;25;5211;170;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Großharthau;Großharthau;;;;01909;
155;Bautzen I;14;6;25;5212;190;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Großpostwitz/O.L.;Großpostwitz/O.L. / Budestecy;;;;02692;
155;Bautzen I;14;6;25;5212;390;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Großpostwitz/O.L.;Obergurig / Hornja Hórka;;;;02692;
155;Bautzen I;14;6;25;5218;270;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Königsbrück;Königsbrück, Stadt;;;;01936;
155;Bautzen I;14;6;25;5218;300;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Königsbrück;Laußnitz;;;;01936;
155;Bautzen I;14;6;25;5218;370;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Königsbrück;Neukirch;;;;01936;
155;Bautzen I;14;6;25;5223;360;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Neschwitz;Neschwitz / Njeswačidło;;;;02699;
155;Bautzen I;14;6;25;5223;460;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Neschwitz;Puschwitz / Bóšicy;;;;02699;
155;Bautzen I;14;6;25;5231;180;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Pulsnitz;Großnaundorf;;;;01936;
155;Bautzen I;14;6;25;5231;320;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Pulsnitz;Lichtenberg;;;;01896;
155;Bautzen I;14;6;25;5231;410;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Pulsnitz;Ohorn;;;;01896;
155;Bautzen I;14;6;25;5231;450;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Pulsnitz;Pulsnitz, Stadt;;;;01896;
155;Bautzen I;14;6;25;5231;580;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Pulsnitz;Steina;;;;01920;
155;Bautzen I;14;6;25;5501;080;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Am Klosterwasser;Crostwitz / Chrósćicy;;;;01920;
155;Bautzen I;14;6;25;5501;350;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Am Klosterwasser;Nebelschütz / Njebjelčicy;;;;01920;
155;Bautzen I;14;6;25;5501;440;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Am Klosterwasser;Panschwitz-Kuckau / Pančicy-Kukow;;;;01920;
155;Bautzen I;14;6;25;5501;470;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Am Klosterwasser;Räckelwitz / Worklecy;;;;01920;
155;Bautzen I;14;6;25;5501;500;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;Am Klosterwasser;Ralbitz-Rosenthal / Ralbicy-Róžant;;;;01920;
156;Görlitz;14;6;26;0000;060;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Boxberg/O.L. / Hamor;;;;02943;
156;Görlitz;14;6;26;0000;085;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Ebersbach-Neugersdorf, Stadt;;;;02730;*****
156;Görlitz;14;6;26;0000;110;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Görlitz, Stadt, Hochschulstadt;;;;02826;*****
156;Görlitz;14;6;26;0000;180;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Herrnhut, Stadt;;;;02747;
156;Görlitz;14;6;26;0000;245;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Kottmar;;;;02739;*****
156;Görlitz;14;6;26;0000;250;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Krauschwitz i.d. O.L. / Krušwica;;;;02957;
156;Görlitz;14;6;26;0000;280;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Leutersdorf;;;;02794;
156;Görlitz;14;6;26;0000;300;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Markersdorf;;;;02829;
156;Görlitz;14;6;26;0000;310;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Mittelherwigsdorf;;;;02763;
156;Görlitz;14;6;26;0000;370;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Niesky, Stadt;;;;02906;
156;Görlitz;14;6;26;0000;390;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Oderwitz;;;;02791;
156;Görlitz;14;6;26;0000;420;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Ostritz, Stadt;;;;02899;
156;Görlitz;14;6;26;0000;530;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Seifhennersdorf, Stadt;;;;02782;
156;Görlitz;14;6;26;0000;610;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;;Zittau, Stadt, Hochschulstadt;;;;02763;*****
156;Görlitz;14;6;26;5203;010;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Bad Muskau;Bad Muskau / Mužakow, Stadt;;;;02953;
156;Görlitz;14;6;26;5203;100;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Bad Muskau;Gablenz / Jabłońc;;;;02953;
156;Görlitz;14;6;26;5206;030;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Bernstadt / Schönau-Berzdorf;Bernstadt a. d. Eigen, Stadt;;;;02748;
156;Görlitz;14;6;26;5206;500;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Bernstadt / Schönau-Berzdorf;Schönau-Berzdorf a. d. Eigen;;;;02899;
156;Görlitz;14;6;26;5214;140;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Großschönau-Hainewalde;Großschönau;;;;02779;*****
156;Görlitz;14;6;26;5214;170;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Großschönau-Hainewalde;Hainewalde;;;;02779;
156;Görlitz;14;6;26;5220;150;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Löbau;Großschweidnitz;;;;02708;
156;Görlitz;14;6;26;5220;270;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Löbau;Lawalde;;;;02708;
156;Görlitz;14;6;26;5220;290;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Löbau;Löbau, Stadt;;;;02708;
156;Görlitz;14;6;26;5220;470;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Löbau;Rosenbach;;;;02708;
156;Görlitz;14;6;26;5224;070;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Neusalza-Spremberg;Dürrhennersdorf;;;;02708;
156;Görlitz;14;6;26;5224;350;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Neusalza-Spremberg;Neusalza-Spremberg, Stadt;;;;02742;
156;Görlitz;14;6;26;5224;510;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Neusalza-Spremberg;Schönbach;;;;02708;
156;Görlitz;14;6;26;5227;050;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Olbersdorf;Bertsdorf-Hörnitz;;;;02763;
156;Görlitz;14;6;26;5227;210;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Olbersdorf;Jonsdorf, Kurort;;;;02796;
156;Görlitz;14;6;26;5227;400;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Olbersdorf;Olbersdorf;;;;02785;
156;Görlitz;14;6;26;5227;430;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Olbersdorf;Oybin;;;;02797;
156;Görlitz;14;6;26;5228;020;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Oppach-Beiersdorf;Beiersdorf;;;;02736;
156;Görlitz;14;6;26;5228;410;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Oppach-Beiersdorf;Oppach;;;;02736;
156;Görlitz;14;6;26;5232;240;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Reichenbach/O.L.;Königshain;;;;02829;
156;Görlitz;14;6;26;5232;450;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Reichenbach/O.L.;Reichenbach/O.L., Stadt;;;;02894;
156;Görlitz;14;6;26;5232;570;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Reichenbach/O.L.;Vierkirchen;;;;02894;
156;Görlitz;14;6;26;5233;260;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Rietschen;Kreba-Neudorf / Chrjebja-Nowa Wjes;;;;02906;
156;Görlitz;14;6;26;5233;460;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Rietschen;Rietschen / Rěčicy;;;;02956;
156;Görlitz;14;6;26;5235;160;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Rothenburg/O.L.;Hähnichen;;;;02923;
156;Görlitz;14;6;26;5235;480;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Rothenburg/O.L.;Rothenburg/O.L., Stadt;;;;02929;
156;Görlitz;14;6;26;5237;120;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Schleife;Groß Düben / Dźěwin;;;;02959;*****
156;Görlitz;14;6;26;5237;490;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Schleife;Schleife / Slepo;;;;02959;
156;Görlitz;14;6;26;5237;560;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Schleife;Trebendorf / Trjebin;;;;02959;
156;Görlitz;14;6;26;5242;590;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißwasser/O.L.;Weißkeißel / Wuskidź;;;;02957;*****
156;Görlitz;14;6;26;5242;600;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißwasser/O.L.;Weißwasser/O.L., Stadt / Běła Woda;;;;02943;
156;Görlitz;14;6;26;5502;190;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Diehsa;Hohendubrau / Wysoka Dubrawa;;;;02906;
156;Görlitz;14;6;26;5502;320;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Diehsa;Mücka / Mikow;;;;02906;
156;Görlitz;14;6;26;5502;440;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Diehsa;Quitzdorf am See / Kwetanecy pri jezoru;;;;02906;
156;Görlitz;14;6;26;5502;580;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Diehsa;Waldhufen;;;;02906;
156;Görlitz;14;6;26;5503;200;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißer Schöps/Neiße;Horka;;;;02923;
156;Görlitz;14;6;26;5503;230;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißer Schöps/Neiße;Kodersdorf;;;;02923;
156;Görlitz;14;6;26;5503;330;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißer Schöps/Neiße;Neißeaue;;;;02829;
156;Görlitz;14;6;26;5503;520;Sachsen;früher: Direktionsbezirk Dresden;Görlitz;Weißer Schöps/Neiße;Schöpstal;;;;02829;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;050;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Bannewitz;;;;01728;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;060;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Dippoldiswalde, Stadt;;;;01744;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;100;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Dürrröhrsdorf-Dittersbach;;;;01833;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;110;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Freital, Stadt;;;;01705;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;130;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Glashütte, Stadt;;;;01768;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;160;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Heidenau, Stadt;;;;01809;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;190;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Hohnstein, Stadt;;;;01848;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;220;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Kreischa;;;;01731;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;260;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Neustadt in Sachsen, Stadt;;;;01844;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;300;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Rabenau, Stadt;;;;01734;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;360;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Sebnitz, Stadt;;;;01855;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;380;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Stolpen, Stadt;;;;01833;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;0000;410;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;;Wilsdruff, Stadt;;;;01723;*****
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5201;010;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Altenberg;Altenberg, Stadt;;;;01773;*****
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5201;170;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Altenberg;Hermsdorf/Erzgeb.;;;;01776;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5202;020;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Gottleuba-Berggießhübel;Bad Gottleuba-Berggießhübel, Stadt;;;;01816;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5202;040;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Gottleuba-Berggießhübel;Bahretal;;;;01819;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5202;230;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Gottleuba-Berggießhübel;Liebstadt, Stadt;;;;01825;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5204;030;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Schandau;Bad Schandau, Stadt;;;;01814;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5204;320;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Schandau;Rathmannsdorf;;;;01814;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5204;330;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Bad Schandau;Reinhardtsdorf-Schöna;;;;01814;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5209;080;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Dohna-Müglitztal;Dohna, Stadt;;;;01809;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5209;250;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Dohna-Müglitztal;Müglitztal;;;;01809;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5219;140;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Königstein/Sächs. Schw.;Gohrisch;;;;01824;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5219;210;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Königstein/Sächs. Schw.;Königstein/Sächs. Schw., Stadt;;;;01824;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5219;310;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Königstein/Sächs. Schw.;Rathen, Kurort;;;;01824;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5219;340;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Königstein/Sächs. Schw.;Rosenthal-Bielatal;;;;01824;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5219;390;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Königstein/Sächs. Schw.;Struppen;;;;01796;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5221;240;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Lohmen/Stadt Wehlen;Lohmen;;;;01847;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5221;370;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Lohmen/Stadt Wehlen;Stadt Wehlen, Stadt;;;;01829;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5229;070;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Pirna;Dohma;;;;01796;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5229;270;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Pirna;Pirna, Stadt;;;;01796;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5230;150;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Klingenberg;Hartmannsdorf-Reichenau;;;;01762;*****
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5230;205;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Klingenberg;Klingenberg;;;;01774;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5240;090;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Tharandt;Dorfhain;;;;01738;
157;Sächsische Schweiz-Osterzgebirge;14;6;28;5240;400;Sachsen;früher: Direktionsbezirk Dresden;Sächsische Schweiz-Osterzgebirge;Tharandt;Tharandt, Stadt;;;;01737;
158;Dresden I;14;6;12;0000;000;Sachsen;früher: Direktionsbezirk Dresden;Dresden, Stadt;;Dresden, Stadt;1;158;159;01067;*****
159;Dresden II – Bautzen II;14;6;12;0000;000;Sachsen;früher: Direktionsbezirk Dresden;Dresden, Stadt;;Dresden, Stadt;2;158;159;01067;*****
159;Dresden II – Bautzen II;14;6;25;0000;010;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Arnsdorf;;;;01477;
159;Dresden II – Bautzen II;14;6;25;0000;200;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Großröhrsdorf, Stadt;;;;01900;
159;Dresden II – Bautzen II;14;6;25;0000;430;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Ottendorf-Okrilla;;;;01458;
159;Dresden II – Bautzen II;14;6;25;0000;480;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Radeberg, Stadt;;;;01454;
159;Dresden II – Bautzen II;14;6;25;0000;600;Sachsen;früher: Direktionsbezirk Dresden;Bautzen;;Wachau;;;;01454;
160;Mittelsachsen;14;5;22;0000;020;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Augustusburg, Stadt;;;;09573;
160;Mittelsachsen;14;5;22;0000;035;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Bobritzsch-Hilbersdorf;;;;09627;
160;Mittelsachsen;14;5;22;0000;050;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Brand-Erbisdorf, Stadt;;;;09618;
160;Mittelsachsen;14;5;22;0000;080;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Döbeln, Stadt;;;;04720;
160;Mittelsachsen;14;5;22;0000;110;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Eppendorf;;;;09575;
160;Mittelsachsen;14;5;22;0000;140;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Flöha, Stadt;;;;09557;
160;Mittelsachsen;14;5;22;0000;150;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Frankenberg/Sa., Stadt, Garnisonsstadt;;;;09669;
160;Mittelsachsen;14;5;22;0000;170;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Frauenstein, Stadt;;;;09623;
160;Mittelsachsen;14;5;22;0000;180;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Freiberg, Stadt, Universitätsstadt;;;;09599;
160;Mittelsachsen;14;5;22;0000;200;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Großhartmannsdorf;;;;09618;
160;Mittelsachsen;14;5;22;0000;210;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Großschirma, Stadt;;;;09603;
160;Mittelsachsen;14;5;22;0000;220;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Großweitzschen;;;;04720;
160;Mittelsachsen;14;5;22;0000;230;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Hainichen, Stadt;;;;09661;
160;Mittelsachsen;14;5;22;0000;240;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Halsbrücke;;;;09633;
160;Mittelsachsen;14;5;22;0000;250;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Hartha, Stadt;;;;04746;
160;Mittelsachsen;14;5;22;0000;275;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Jahnatal;;;;04749;
160;Mittelsachsen;14;5;22;0000;300;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Kriebstein;;;;09648;
160;Mittelsachsen;14;5;22;0000;310;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Leisnig, Stadt;;;;04703;
160;Mittelsachsen;14;5;22;0000;320;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Leubsdorf;;;;09573;
160;Mittelsachsen;14;5;22;0000;390;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Mulda/Sa.;;;;09619;
160;Mittelsachsen;14;5;22;0000;400;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Neuhausen/Erzgeb.;;;;09544;
160;Mittelsachsen;14;5;22;0000;420;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Niederwiesa;;;;09577;
160;Mittelsachsen;14;5;22;0000;430;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Oberschöna;;;;09600;
160;Mittelsachsen;14;5;22;0000;440;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Oederan, Stadt;;;;09569;
160;Mittelsachsen;14;5;22;0000;470;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Rechenberg-Bienenmühle;;;;09623;
160;Mittelsachsen;14;5;22;0000;480;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Reinsberg;;;;09629;*****
160;Mittelsachsen;14;5;22;0000;500;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Rossau;;;;09661;
160;Mittelsachsen;14;5;22;0000;510;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Roßwein, Stadt;;;;04741;
160;Mittelsachsen;14;5;22;0000;540;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Striegistal;;;;09661;
160;Mittelsachsen;14;5;22;0000;570;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;;Waldheim, Stadt;;;;04736;
160;Mittelsachsen;14;5;22;5113;340;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Lichtenberg-Weißenborn;Lichtenberg/Erzgeb.;;;;09638;
160;Mittelsachsen;14;5;22;5113;590;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Lichtenberg-Weißenborn;Weißenborn/Erzgeb.;;;;09600;
160;Mittelsachsen;14;5;22;5119;010;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Mittweida;Altmittweida;;;;09648;
160;Mittelsachsen;14;5;22;5119;360;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Mittweida;Mittweida, Stadt, Hochschulstadt;;;;09648;
160;Mittelsachsen;14;5;22;5129;090;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Sayda/Dorfchemnitz;Dorfchemnitz;;;;09619;
160;Mittelsachsen;14;5;22;5129;520;Sachsen;früher: Direktionsbezirk Chemnitz;Mittelsachsen;Sayda/Dorfchemnitz;Sayda, Stadt;;;;09619;
161;Chemnitz;14;5;11;0000;000;Sachsen;früher: Direktionsbezirk Chemnitz;Chemnitz, Stadt;;Chemnitz, Stadt;;;;09111;*****
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;0000;290;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;;Hohndorf;;;;09394;
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;0000;310;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;;Jahnsdorf/Erzgeb.;;;;09387;
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;0000;410;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;;Neukirchen/Erzgeb.;;;;09221;
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;0000;450;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;;Oelsnitz/Erzgeb., Stadt;;;;09376;
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;0000;620;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;;Thalheim/Erzgeb., Stadt;;;;09380;
162;Chemnitzer Umland – Erzgebirgskreis II;14;5;21;5103;040;Sachsen;früher: Direktionsbezirk Chemnitz;Erzgebirgskreis;Burkhardtsdorf;Auerbach;;;;09392;
