Wahlkreis Nr.;Wahlkreisname;Kreisschlüssel;Kreisfreie Stadt/Landkreis;Gemeindeschlüssel;Gemeindename;Verbandgemeindeschlüssel;Verbandsgemeindename;Wahlbezirk;Wahlbezirksname;Wahllokal;A - Wahlberechtigte;B - Wähler/-innen;E - Ungültige Zweitstimmen;F - Gültige Zweitstimmen;F01 - SPD;F02 - CDU;F03 - AfD;F04 - Die Linke;F05 - FDP;F06 - GRÜNE;F07 - FREIE WÄHLER;F08 - Die PARTEI;F09 - Volt;F10 - MLPD;F11 - BÜNDNIS DEUTSCHLAND;F12 - BSW;C - Ungültige Erststimmen;D - Gültige Erststimmen;D01 - SPD;D02 - CDU;D03 - AfD;D04 - Die Linke;D05 - FDP;D06 - GRÜNE;D07 - FREIE WÄHLER;D08 - Die PARTEI;D10 - MLPD;D11 - BÜNDNIS DEUTSCHLAND;D13 - Andere KWV;D14 - Andere KWV
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;20;Bürgerbüro, OT Rödgen, Rödgener Dorfstraße 35;U;278;201;5;196;11;45;87;7;7;6;8;1;1;0;0;23;8;193;19;57;90;10;3;4;10; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;21;Veteranenclub, OT Greppin, Schrebergartenstraße 10;U;1806;989;4;985;60;141;552;80;17;16;31;5;4;0;1;78;10;979;70;162;564;86;20;16;61; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;22;Grundschule, OT Holzweißig, Schulstraße 14 a;U;1276;712;6;706;67;102;321;63;15;20;11;9;6;1;4;87;12;700;80;137;346;80;8;16;33; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;23;Grundschule, OT Holzweißig, Schulstraße 14 a;U;1019;579;5;574;34;82;316;45;14;14;6;5;2;1;3;52;6;573;53;103;323;48;10;14;22; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;24;Gemeindezentrum, OT Thalheim, Wolfener Str. 3b;U;1186;779;3;776;59;155;376;64;24;19;6;4;2;0;3;64;7;772;61;200;391;68;13;18;21; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;25;Bürgerbüro, OT Bobbau, Siebenhausener Straße 9;U;1174;725;7;718;55;142;314;75;17;20;15;1;1;0;2;76;9;716;73;170;338;81;12;18;24; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;26;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;1046;6;1040;171;220;246;133;26;60;20;15;10;1;2;136;17;1029;189;284;264;140;24;75;53; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;27;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;1177;7;1170;186;287;290;133;25;46;19;11;11;1;2;159;10;1167;214;339;322;142;14;67;69; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;28;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;953;5;948;158;252;194;75;33;46;28;5;10;0;2;145;12;941;190;303;211;97;21;66;53; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;29;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;1046;3;1043;176;277;240;97;25;51;25;11;4;0;2;135;8;1038;191;318;261;111;17;67;73; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;30;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;1012;9;1003;155;263;244;95;24;26;27;6;11;0;3;149;14;998;181;314;260;117;19;43;64; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082015;Stadt Bitterfeld-Wolfen;;;31;Briefwahlbezirk, Rathaus, OT Wolfen, Rathausplatz 1;B;0;1041;2;1039;186;279;264;96;17;44;29;6;6;0;1;111;10;1031;200;312;279;102;16;60;62; ; ; ; ; 
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;1;Stadtzentrum;U;1804;811;12;799;62;143;289;119;21;42;10;7;5;2;0;99;16;795;77;177;300;149;19;32;27; ; ; ;6;8
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;2;um Bärteich;U;1651;766;11;755;63;96;374;83;20;23;12;13;4;0;3;64;13;753;73;110;376;117;21;17;27; ; ; ;6;6
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;3;um Bahnhof;U;1657;890;6;884;53;130;403;111;32;28;16;9;7;0;2;93;11;879;59;156;421;153;24;22;29; ; ; ;10;5
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;4;um Hochschule - Bernb. Str.;U;1288;677;9;668;66;105;260;96;20;23;13;7;1;0;1;76;10;667;72;124;281;118;21;28;18; ; ; ;3;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;5;südlich Fasanerieallee;U;1330;737;8;729;83;118;264;102;28;27;4;6;3;0;1;93;12;725;101;140;277;138;22;15;17; ; ; ;10;5
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;6;um Edderitzer Str.;U;1705;814;15;799;97;118;331;87;21;27;6;5;7;1;1;98;19;795;104;133;343;146;30;17;13; ; ; ;7;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;7;um ehem. Krankenhaus Süd;U;1904;972;13;959;86;199;366;115;26;28;6;7;1;0;5;120;17;955;95;243;369;158;20;16;35; ; ; ;10;9
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;8;um Hochschule - Lohmannstr.;U;1306;753;7;746;42;114;389;87;22;20;8;3;1;1;2;57;9;744;52;130;398;112;24;10;12; ; ; ;2;4
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;9;Klepzig;U;673;440;3;437;41;89;176;48;14;9;2;4;0;2;2;50;7;433;39;98;189;71;14;5;9; ; ; ;3;5
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;10;Porst;U;133;78;0;78;8;14;34;5;6;0;2;1;0;0;0;8;1;77;7;16;38;7;4;0;5; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;11;Elsdorf;U;222;160;0;160;12;26;82;16;5;6;0;0;0;1;1;11;1;159;11;26;86;23;5;5;3; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;12;Geuz;U;1228;726;3;723;69;150;269;82;23;27;7;4;5;0;0;87;6;720;76;166;278;117;22;24;23; ; ; ;7;7
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;13;um Obstmustergarten;U;1339;689;12;677;100;93;267;72;28;18;7;1;1;0;2;88;14;675;100;116;276;118;19;10;21; ; ; ;9;6
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;14;um Sportzentrum;U;1536;738;4;734;103;122;299;103;13;8;11;4;1;0;4;66;10;728;116;119;310;118;13;7;23; ; ; ;13;9
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;15;Merzien/Hohsdorf;U;372;269;7;262;22;70;108;20;11;2;2;3;1;0;3;20;11;258;18;87;108;27;4;3;8; ; ; ;2;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;16;Zehringen;U;233;95;4;91;14;19;47;4;0;4;1;0;0;0;0;2;5;90;17;20;45;5;0;3;0; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;17;Arensdorf/Gahrendorf;U;323;239;1;238;19;45;114;17;9;2;1;3;3;0;0;25;3;236;21;49;112;37;5;2;7; ; ; ;1;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;18;Baasdorf;U;284;206;6;200;16;43;99;9;7;1;3;0;1;1;0;20;6;200;18;44;97;21;9;1;7; ; ; ;3;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;19;Dohndorf;U;206;137;2;135;13;33;56;11;4;4;2;0;1;0;0;11;3;134;12;32;63;12;3;4;3; ; ; ;2;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;20;Löbnitz an der Linde;U;171;110;0;110;7;18;68;6;4;0;1;0;0;0;2;4;0;110;6;15;66;13;3;2;2; ; ; ;1;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;21;Großwülknitz;U;250;173;1;172;7;46;70;23;3;2;3;0;1;0;0;17;1;172;10;49;76;25;5;1;6; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;22;Kleinwülknitz;U;142;103;1;102;7;16;56;7;2;1;2;1;0;0;2;8;3;100;6;16;58;11;2;2;4; ; ; ;0;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;23;Briefwahlvorstand I;B;0;1435;7;1428;207;260;365;212;38;64;23;13;17;1;2;226;23;1412;227;310;392;307;32;51;64; ; ; ;23;6
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;24;Briefwahlvorstand II;B;0;853;3;850;128;234;203;85;26;30;14;6;6;1;2;115;3;850;120;268;223;148;19;24;32; ; ; ;10;6
73;Mansfeld;15082;Anhalt-Bitterfeld;15082180;Stadt Köthen (Anhalt);;;25;Briefwahlvorstand III;B;0;1403;4;1399;195;324;348;188;36;51;18;11;10;3;4;211;16;1387;210;378;362;280;25;42;58; ; ; ;13;19
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;1;ehem. Bahnhofsgebäude, OT Burgkemnitz, Am Bahnhof 1;U;699;428;3;425;48;88;169;40;8;14;4;4;1;0;2;47;3;425;45;124;172;42;7;14;21; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;2;Herrenhaus, OT Muldenstein, Am Alten Kloster 1;U;1628;943;7;936;68;150;446;70;33;28;21;5;6;2;1;106;15;928;78;192;465;83;27;31;52; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;3;Mehrzweckgebäude, OT Plodda, Alte Hauptstraße 32;U;409;278;1;277;18;48;121;19;16;13;3;4;2;1;0;32;2;276;15;84;115;29;13;11;9; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;4;Dorfgemeinschaftshaus, OT Rösa, Gutshof 2a;U;623;413;5;408;34;53;196;37;25;11;4;5;2;0;1;40;5;408;39;76;200;40;19;14;20; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;5;Dorfgemeinschaftshaus, OT Schlaitz, August-Bebel-Straße 24;U;752;424;0;424;24;69;211;34;16;6;10;3;0;0;0;51;2;422;24;103;221;35;17;4;18; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;6;Mehrzweckgebäude, OT Gröbern, Mühlstraße 21;U;500;318;0;318;19;52;143;25;22;10;5;2;1;1;0;38;2;316;25;82;154;28;12;4;11; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;7;Dorfgemeinschaftshaus, OT Gossa, Straße der RTS 4 d;U;390;266;1;265;16;68;115;21;4;2;3;2;2;0;0;32;4;262;18;88;121;24;2;2;7; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;8;Dorfgemeinschaftshaus, OT Krina , Zum Eisenhammer 12;U;507;316;0;316;27;88;131;14;16;3;4;1;1;0;2;29;0;316;24;122;130;17;9;5;9; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;9;Gutsscheune, OT Schwemsal, Dübener Landstraße 22;U;482;313;0;313;22;79;135;24;11;10;10;1;1;0;1;19;0;313;21;101;134;22;8;9;18; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;10;Dorfgemeinschaftshaus, OT Pouch, Poucher Dorfplatz 3;U;1316;770;5;765;66;157;321;59;38;30;10;2;7;1;2;72;11;759;76;194;330;63;32;27;37; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;11;ehem. Feuerwehrgebäude, OT Schmerz, Zur Sprotte 1 a;U;218;147;1;146;12;28;66;9;7;4;0;3;0;0;0;17;3;144;10;37;69;12;5;5;6; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;12;Bürgerhaus, OT Friedersdorf, Lindenplatz 10;U;1415;867;13;854;75;142;368;75;35;24;14;4;5;1;7;104;15;852;84;194;397;78;28;29;42; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;13;Begegnungsstätte, OT Mühlbeck, Dorfplatz 15;U;857;504;2;502;52;110;204;39;26;17;6;1;1;0;0;46;3;501;52;140;213;38;19;19;20; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;14;Briefwahl Muldestausee 1, Agora Akademie;B;0;730;2;728;92;183;171;70;26;40;16;4;6;0;1;119;10;720;95;259;186;71;20;45;44; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;15;Briefwahl Muldestausee 2, Agora Akademie;B;0;723;2;721;92;178;190;61;26;33;15;16;6;2;1;101;8;715;101;240;210;67;19;39;39; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082241;Gemeinde Muldestausee;;;16;Briefwahl Muldestausee 3, Agora Akademie;B;0;712;6;706;83;194;184;54;24;34;15;7;5;2;2;102;13;699;96;242;208;56;22;37;38; ; ; ; ; 
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;1;Chörau;U;175;135;1;134;7;25;67;10;7;4;2;0;0;0;0;12;1;134;3;33;70;13;10;2;3; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;2;Diebzig;U;184;145;0;145;6;22;45;35;2;7;3;1;0;1;0;23;2;143;7;22;54;41;1;9;7; ; ; ;0;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;3;Dornbock;U;224;157;6;151;9;24;75;16;5;0;3;2;0;0;0;17;8;149;11;30;77;18;4;0;6; ; ; ;0;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;4;Drosa;U;438;274;4;270;21;58;112;23;11;8;1;2;1;1;1;31;5;269;21;74;106;42;7;7;9; ; ; ;1;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;5;Elsnigk;U;524;378;1;377;35;74;177;17;17;11;3;2;1;0;0;40;3;375;35;84;188;34;10;7;10; ; ; ;4;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;6;Frenz;U;138;97;1;96;5;19;52;4;1;0;1;1;0;0;0;13;1;96;7;18;57;8;2;0;2; ; ; ;1;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;7;Großpaschleben;U;506;268;2;266;26;51;125;21;6;6;7;0;2;1;0;21;3;265;27;58;127;28;1;6;14; ; ; ;2;2
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;8;Kleinpaschleben;U;628;410;6;404;35;65;206;46;10;0;6;0;8;0;1;27;5;405;38;76;212;57;9;2;10; ; ; ;0;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;9;Libbesdorf;U;150;104;4;100;7;14;53;6;3;2;1;1;1;0;0;12;5;99;7;15;54;11;3;3;3; ; ; ;0;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;10;Micheln;U;299;181;2;179;5;39;87;5;5;8;3;2;3;0;0;22;2;179;8;39;96;16;4;4;9; ; ; ;2;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;11;Osternienburg 1;U;811;494;5;489;32;98;237;47;15;11;5;2;1;0;0;41;4;490;39;115;242;55;16;5;7; ; ; ;3;8
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;12;Osternienburg 2;U;660;380;6;374;26;67;173;36;17;9;2;2;0;1;0;41;7;373;34;80;178;54;13;8;4; ; ; ;1;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;13;Reppichau;U;355;262;2;260;16;62;118;15;16;3;9;2;1;0;0;18;3;259;16;62;123;25;15;2;11; ; ; ;2;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;14;Rosefeld;U;129;97;3;94;4;20;41;6;7;1;3;2;0;1;1;8;3;94;8;27;39;9;1;1;6; ; ; ;2;1
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;15;Trebbichau;U;239;176;3;173;12;19;83;20;10;0;3;1;0;0;0;25;3;173;13;26;89;29;7;0;9; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;16;Trinum;U;291;210;4;206;5;37;101;20;8;4;2;3;2;0;1;23;6;204;12;44;101;25;5;5;7; ; ; ;2;3
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;17;Wulfen;U;771;504;7;497;32;102;236;43;9;9;7;2;5;0;0;52;9;495;35;117;245;55;12;4;20; ; ; ;1;6
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;18;Zabitz;U;340;235;4;231;14;43;118;19;5;6;6;1;1;0;0;18;7;228;14;49;127;23;4;3;8; ; ; ;0;0
73;Mansfeld;15082;Anhalt-Bitterfeld;15082256;Gemeinde Osternienburger Land;;;19;Briefwahlvorstand;B;0;874;2;872;87;232;263;81;26;22;20;10;9;1;4;117;6;868;96;249;289;134;23;19;36; ; ; ;16;6
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;1;Altjeßnitz, Kulturraum, Parktstr. 6;U;334;250;1;249;19;48;117;27;7;3;6;0;0;0;0;22;3;247;27;55;120;27;5;5;8; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;2;Jeßnitz (Anhalt), Rathaus, Conradiplatz 7;U;1502;892;6;886;60;127;474;71;24;17;16;8;7;1;2;79;12;880;74;158;494;67;17;22;48; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;3;Jeßnitz, Jahnturnhalle, Dessauer Straße;U;1103;691;6;685;51;101;384;47;19;23;8;3;1;0;1;47;5;686;62;122;403;52;13;18;16; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;4;Marke, Gemeindeamt, Dorfstraße 30;U;174;128;3;125;10;23;66;5;3;4;3;1;0;0;0;10;3;125;6;31;69;10;2;2;5; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;5;Raguhn, Sekundarschule (Speisesaal), Gartenstraße 34;U;1395;889;12;877;48;144;463;64;21;15;14;5;5;1;1;96;13;876;63;171;502;69;20;15;36; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;6;"Raguhn, Grundschule ""Am Markt"" (Aula), Am Markt 1";U;1419;874;11;863;64;112;483;51;23;22;7;5;3;0;6;87;11;863;73;138;505;85;13;16;33; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;7;Retzau, Schulungsraum FFW, Fürst-Franz-Str. 9;U;292;195;2;193;15;8;120;19;5;4;1;1;0;1;0;19;2;193;16;15;129;20;2;4;7; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;8;Schierau, Gemeindeamt, Niesauer Weg 1;U;642;425;6;419;30;55;255;24;3;13;5;1;1;0;1;31;5;420;33;75;264;27;4;7;10; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;9;Thurland, Gemeindeamt, Hauptstraße 17;U;270;200;1;199;7;40;106;15;8;3;3;1;1;0;1;14;1;199;12;43;108;17;6;5;8; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;10;Tornau v.d. Heide, Kulturraum, Am Trappenberg 64 b;U;371;249;2;247;19;40;123;19;11;3;6;2;0;0;0;24;2;247;24;54;121;26;8;4;10; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15082;Anhalt-Bitterfeld;15082301;Stadt Raguhn-Jeßnitz;;;11;Briefwahl Raguhn-Jeßnitz, Rathaus Raguhn, Rathausstr. 16;B;0;1428;5;1423;190;348;412;117;44;58;34;12;9;1;5;193;12;1416;208;421;456;144;41;69;77; ; ; ; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;1;Brehna I;U;1266;765;8;757;66;139;339;65;27;22;12;6;4;1;3;73;10;755;84;170;365;68;18;15;19;12;1;3; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;2;Brehna II;U;1070;659;4;655;37;113;323;41;31;14;10;4;4;1;2;75;6;653;56;151;337;53;18;9;15;9;1;4; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;3;Glebitzsch;U;492;323;4;319;25;54;160;17;5;14;7;2;0;0;1;34;4;319;31;69;166;21;7;7;9;5;3;1; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;4;Heideloh;U;128;90;0;90;12;17;39;8;3;1;4;0;0;0;0;6;0;90;13;14;45;11;3;1;2;0;0;1; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;5;Petersroda;U;468;292;6;286;29;52;128;22;6;9;8;4;2;0;0;26;5;287;32;63;132;31;3;7;13;3;1;2; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;6;Ramsin;U;736;407;2;405;31;60;194;49;9;8;9;3;0;0;1;41;3;404;44;70;199;61;7;5;9;4;0;5; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;7;Renneritz;U;434;266;3;263;14;50;127;15;14;7;3;0;1;0;0;32;4;262;22;55;127;27;9;4;5;4;0;9; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;8;Roitzsch I;U;942;511;6;505;34;80;246;39;19;11;7;6;2;0;1;60;6;505;35;111;254;50;12;9;16;9;1;8; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;9;Roitzsch II;U;973;511;1;510;45;95;246;41;26;7;7;5;0;0;0;38;2;509;52;115;251;51;19;2;10;4;0;5; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;10;Zscherndorf;U;1466;817;10;807;51;139;414;63;21;16;13;12;3;0;1;74;12;805;63;173;419;69;22;12;23;10;0;14; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;11;Sandersdorf I;U;1107;556;7;549;64;107;233;58;17;18;5;5;1;0;3;38;8;548;75;136;235;57;13;14;11;3;0;4; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;12;Sandersdorf II;U;927;387;1;386;33;79;168;42;11;3;7;8;4;1;1;29;3;384;38;86;182;52;4;5;9;7;0;1; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;13;Sandersdorf III;U;1004;583;2;581;50;114;246;57;23;18;4;9;1;1;2;56;3;580;64;142;265;57;13;9;13;10;1;6; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;14;Sandersdorf IV;U;1071;592;5;587;61;117;253;46;25;22;7;4;2;0;3;47;9;583;74;144;260;44;18;15;14;7;1;6; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;15;Briefwahlbezirk 00015;B;0;881;4;877;114;203;273;72;34;28;19;14;2;2;4;112;8;873;142;236;295;86;38;16;32;15;3;10; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;16;Briefwahlbezirk 00016;B;0;917;5;912;104;224;267;75;20;43;15;10;5;0;6;143;15;902;143;248;291;98;30;32;33;14;1;12; ; 
71;Halle;15082;Anhalt-Bitterfeld;15082340;Stadt Sandersdorf-Brehna;;;17;Briefwahlbezirk 00017;B;0;1081;8;1073;170;277;260;100;31;40;19;3;6;1;6;160;15;1066;201;310;287;134;34;29;40;13;2;16; ; 
73;Mansfeld;15082;Anhalt-Bitterfeld;15082377;Stadt Südliches Anhalt;;;1;Edderitz;U;879;596;6;590;41;97;297;42;23;13;4;1;1;0;0;71;6;590;37;123;311;71;15;6;15; ; ; ;5;7
